chrom	start	end	coverage	sample
chr7	27406000	27408000	1.96	GM12878_H3K27ac
chr7	27408000	27410000	1.8	GM12878_H3K27ac
chr7	27410000	27412000	2.29	GM12878_H3K27ac
chr7	27412000	27414000	2.2	GM12878_H3K27ac
chr7	27414000	27416000	1.85	GM12878_H3K27ac
chr7	27416000	27418000	1.87	GM12878_H3K27ac
chr7	27418000	27420000	1.76	GM12878_H3K27ac
chr7	27420000	27422000	1.8	GM12878_H3K27ac
chr7	27422000	27424000	1.94	GM12878_H3K27ac
chr7	27424000	27426000	1.91	GM12878_H3K27ac
chr7	27426000	27428000	1.9	GM12878_H3K27ac
chr7	27428000	27430000	2.28	GM12878_H3K27ac
chr7	27430000	27432000	2.11	GM12878_H3K27ac
chr7	27432000	27434000	2.27	GM12878_H3K27ac
chr7	27434000	27436000	2.09	GM12878_H3K27ac
chr7	27436000	27438000	1.76	GM12878_H3K27ac
chr7	27438000	27440000	1.71	GM12878_H3K27ac
chr7	27440000	27442000	2.1	GM12878_H3K27ac
chr7	27442000	27444000	2.22	GM12878_H3K27ac
chr7	27444000	27446000	1.75	GM12878_H3K27ac
chr7	27446000	27448000	1.71	GM12878_H3K27ac
chr7	27448000	27450000	1.94	GM12878_H3K27ac
chr7	27450000	27452000	1.76	GM12878_H3K27ac
chr7	27452000	27454000	2.08	GM12878_H3K27ac
chr7	27454000	27456000	1.94	GM12878_H3K27ac
chr7	27456000	27458000	2.26	GM12878_H3K27ac
chr7	27458000	27460000	1.88	GM12878_H3K27ac
chr7	27460000	27462000	1.8	GM12878_H3K27ac
chr7	27462000	27464000	1.74	GM12878_H3K27ac
chr7	27464000	27466000	1.79	GM12878_H3K27ac
chr7	27466000	27468000	1.91	GM12878_H3K27ac
chr7	27468000	27470000	1.84	GM12878_H3K27ac
chr7	27470000	27472000	1.81	GM12878_H3K27ac
chr7	27472000	27474000	2.05	GM12878_H3K27ac
chr7	27474000	27476000	2.19	GM12878_H3K27ac
chr7	27476000	27478000	2.22	GM12878_H3K27ac
chr7	27478000	27480000	1.86	GM12878_H3K27ac
chr7	27480000	27482000	2.13	GM12878_H3K27ac
chr7	27482000	27484000	1.71	GM12878_H3K27ac
chr7	27484000	27486000	1.74	GM12878_H3K27ac
chr7	27486000	27488000	2.21	GM12878_H3K27ac
chr7	27488000	27490000	1.75	GM12878_H3K27ac
chr7	27490000	27492000	1.79	GM12878_H3K27ac
chr7	27492000	27494000	1.88	GM12878_H3K27ac
chr7	27494000	27496000	2.16	GM12878_H3K27ac
chr7	27496000	27498000	1.83	GM12878_H3K27ac
chr7	27498000	27500000	1.91	GM12878_H3K27ac
chr7	27500000	27502000	2.08	GM12878_H3K27ac
chr7	27502000	27504000	1.98	GM12878_H3K27ac
chr7	27504000	27506000	2.14	GM12878_H3K27ac
chr7	27506000	27508000	1.98	GM12878_H3K27ac
chr7	27508000	27510000	2.02	GM12878_H3K27ac
chr7	27510000	27512000	2.01	GM12878_H3K27ac
chr7	27512000	27514000	1.87	GM12878_H3K27ac
chr7	27514000	27516000	2.21	GM12878_H3K27ac
chr7	27516000	27518000	1.87	GM12878_H3K27ac
chr7	27518000	27520000	2.19	GM12878_H3K27ac
chr7	27520000	27522000	1.97	GM12878_H3K27ac
chr7	27522000	27524000	1.92	GM12878_H3K27ac
chr7	27524000	27526000	1.9	GM12878_H3K27ac
chr7	27526000	27528000	1.97	GM12878_H3K27ac
chr7	27528000	27530000	2.06	GM12878_H3K27ac
chr7	27530000	27532000	1.71	GM12878_H3K27ac
chr7	27532000	27534000	2.2	GM12878_H3K27ac
chr7	27534000	27536000	1.9	GM12878_H3K27ac
chr7	27536000	27538000	2.02	GM12878_H3K27ac
chr7	27538000	27540000	1.92	GM12878_H3K27ac
chr7	27540000	27542000	1.73	GM12878_H3K27ac
chr7	27542000	27544000	2.26	GM12878_H3K27ac
chr7	27544000	27546000	2.13	GM12878_H3K27ac
chr7	27546000	27548000	1.84	GM12878_H3K27ac
chr7	27548000	27550000	1.9	GM12878_H3K27ac
chr7	27550000	27552000	1.98	GM12878_H3K27ac
chr7	27552000	27554000	2.17	GM12878_H3K27ac
chr7	27554000	27556000	1.74	GM12878_H3K27ac
chr7	27556000	27558000	2.27	GM12878_H3K27ac
chr7	27558000	27560000	2.17	GM12878_H3K27ac
chr7	27560000	27562000	1.98	GM12878_H3K27ac
chr7	27562000	27564000	2.16	GM12878_H3K27ac
chr7	27564000	27566000	1.77	GM12878_H3K27ac
chr7	27566000	27568000	1.99	GM12878_H3K27ac
chr7	27568000	27570000	1.94	GM12878_H3K27ac
chr7	27570000	27572000	2.23	GM12878_H3K27ac
chr7	27572000	27574000	1.75	GM12878_H3K27ac
chr7	27574000	27576000	2.27	GM12878_H3K27ac
chr7	27576000	27578000	2.13	GM12878_H3K27ac
chr7	27578000	27580000	2.14	GM12878_H3K27ac
chr7	27580000	27582000	2.12	GM12878_H3K27ac
chr7	27582000	27584000	2.28	GM12878_H3K27ac
chr7	27584000	27586000	2.05	GM12878_H3K27ac
chr7	27586000	27588000	1.71	GM12878_H3K27ac
chr7	27588000	27590000	1.82	GM12878_H3K27ac
chr7	27590000	27592000	2.16	GM12878_H3K27ac
chr7	27592000	27594000	2.14	GM12878_H3K27ac
chr7	27594000	27596000	2.15	GM12878_H3K27ac
chr7	27596000	27598000	2.11	GM12878_H3K27ac
chr7	27598000	27600000	2.27	GM12878_H3K27ac
chr7	27600000	27602000	2.17	GM12878_H3K27ac
chr7	27602000	27604000	1.76	GM12878_H3K27ac
chr7	27604000	27606000	1.9	GM12878_H3K27ac
chr7	27606000	27608000	2.24	GM12878_H3K27ac
chr7	27608000	27610000	2.24	GM12878_H3K27ac
chr7	27610000	27612000	1.92	GM12878_H3K27ac
chr7	27612000	27614000	2.03	GM12878_H3K27ac
chr7	27614000	27616000	1.8	GM12878_H3K27ac
chr7	27616000	27618000	2.08	GM12878_H3K27ac
chr7	27618000	27620000	2.15	GM12878_H3K27ac
chr7	27620000	27622000	2.0	GM12878_H3K27ac
chr7	27622000	27624000	1.88	GM12878_H3K27ac
chr7	27624000	27626000	1.99	GM12878_H3K27ac
chr7	27626000	27628000	2.19	GM12878_H3K27ac
chr7	27628000	27630000	2.14	GM12878_H3K27ac
chr7	27630000	27632000	2.03	GM12878_H3K27ac
chr7	27632000	27634000	2.12	GM12878_H3K27ac
chr7	27634000	27636000	2.12	GM12878_H3K27ac
chr7	27636000	27638000	2.01	GM12878_H3K27ac
chr7	27638000	27640000	2.23	GM12878_H3K27ac
chr7	27640000	27642000	2.25	GM12878_H3K27ac
chr7	27642000	27644000	1.87	GM12878_H3K27ac
chr7	27644000	27646000	2.19	GM12878_H3K27ac
chr7	27646000	27648000	1.71	GM12878_H3K27ac
chr7	27648000	27650000	1.71	GM12878_H3K27ac
chr7	27650000	27652000	1.94	GM12878_H3K27ac
chr7	27652000	27654000	2.25	GM12878_H3K27ac
chr7	27654000	27656000	2.66	GM12878_H3K27ac
chr7	27656000	27658000	7.18	GM12878_H3K27ac
chr7	27658000	27660000	15.62	GM12878_H3K27ac
chr7	27660000	27662000	33.9	GM12878_H3K27ac
chr7	27662000	27664000	39.63	GM12878_H3K27ac
chr7	27664000	27666000	32.95	GM12878_H3K27ac
chr7	27666000	27668000	13.69	GM12878_H3K27ac
chr7	27668000	27670000	5.81	GM12878_H3K27ac
chr7	27670000	27672000	2.32	GM12878_H3K27ac
chr7	27672000	27674000	1.9	GM12878_H3K27ac
chr7	27674000	27676000	1.88	GM12878_H3K27ac
chr7	27676000	27678000	1.75	GM12878_H3K27ac
chr7	27678000	27680000	1.94	GM12878_H3K27ac
chr7	27680000	27682000	2.24	GM12878_H3K27ac
chr7	27682000	27684000	2.01	GM12878_H3K27ac
chr7	27684000	27686000	1.75	GM12878_H3K27ac
chr7	27686000	27688000	1.75	GM12878_H3K27ac
chr7	27688000	27690000	1.92	GM12878_H3K27ac
chr7	27690000	27692000	1.74	GM12878_H3K27ac
chr7	27692000	27694000	1.92	GM12878_H3K27ac
chr7	27694000	27696000	2.18	GM12878_H3K27ac
chr7	27696000	27698000	2.07	GM12878_H3K27ac
chr7	27698000	27700000	2.12	GM12878_H3K27ac
chr7	27700000	27702000	2.18	GM12878_H3K27ac
chr7	27702000	27704000	2.11	GM12878_H3K27ac
chr7	27704000	27706000	1.84	GM12878_H3K27ac
chr7	27706000	27708000	1.73	GM12878_H3K27ac
chr7	27708000	27710000	1.82	GM12878_H3K27ac
chr7	27710000	27712000	2.08	GM12878_H3K27ac
chr7	27712000	27714000	1.75	GM12878_H3K27ac
chr7	27714000	27716000	1.77	GM12878_H3K27ac
chr7	27716000	27718000	1.71	GM12878_H3K27ac
chr7	27718000	27720000	2.23	GM12878_H3K27ac
chr7	27720000	27722000	2.27	GM12878_H3K27ac
chr7	27722000	27724000	2.2	GM12878_H3K27ac
chr7	27724000	27726000	1.91	GM12878_H3K27ac
chr7	27726000	27728000	2.24	GM12878_H3K27ac
chr7	27728000	27730000	1.99	GM12878_H3K27ac
chr7	27730000	27732000	2.38	GM12878_H3K27ac
chr7	27732000	27734000	5.7	GM12878_H3K27ac
chr7	27734000	27736000	13.81	GM12878_H3K27ac
chr7	27736000	27738000	31.95	GM12878_H3K27ac
chr7	27738000	27740000	41.22	GM12878_H3K27ac
chr7	27740000	27742000	38.11	GM12878_H3K27ac
chr7	27742000	27744000	16.65	GM12878_H3K27ac
chr7	27744000	27746000	7.24	GM12878_H3K27ac
chr7	27746000	27748000	2.88	GM12878_H3K27ac
chr7	27748000	27750000	2.13	GM12878_H3K27ac
chr7	27750000	27752000	1.78	GM12878_H3K27ac
chr7	27752000	27754000	1.7	GM12878_H3K27ac
chr7	27754000	27756000	1.86	GM12878_H3K27ac
chr7	27756000	27758000	2.09	GM12878_H3K27ac
chr7	27758000	27760000	2.03	GM12878_H3K27ac
chr7	27760000	27762000	1.92	GM12878_H3K27ac
chr7	27762000	27764000	1.96	GM12878_H3K27ac
chr7	27764000	27766000	1.71	GM12878_H3K27ac
chr7	27766000	27768000	2.04	GM12878_H3K27ac
chr7	27768000	27770000	2.18	GM12878_H3K27ac
chr7	27770000	27772000	1.9	GM12878_H3K27ac
chr7	27772000	27774000	1.72	GM12878_H3K27ac
chr7	27774000	27776000	2.06	GM12878_H3K27ac
chr7	27776000	27778000	1.86	GM12878_H3K27ac
chr7	27778000	27780000	2.23	GM12878_H3K27ac
chr7	27780000	27782000	2.29	GM12878_H3K27ac
chr7	27782000	27784000	2.21	GM12878_H3K27ac
chr7	27784000	27786000	2.21	GM12878_H3K27ac
chr7	27786000	27788000	1.77	GM12878_H3K27ac
chr7	27788000	27790000	1.71	GM12878_H3K27ac
chr7	27790000	27792000	1.83	GM12878_H3K27ac
chr7	27792000	27794000	1.75	GM12878_H3K27ac
chr7	27794000	27796000	1.72	GM12878_H3K27ac
chr7	27796000	27798000	1.9	GM12878_H3K27ac
chr7	27798000	27800000	2.15	GM12878_H3K27ac
chr7	27800000	27802000	1.86	GM12878_H3K27ac
chr7	27802000	27804000	2.18	GM12878_H3K27ac
chr7	27804000	27806000	2.19	GM12878_H3K27ac
chr7	27806000	27808000	2.25	GM12878_H3K27ac
chr7	27808000	27810000	2.14	GM12878_H3K27ac
chr7	27810000	27812000	2.26	GM12878_H3K27ac
chr7	27812000	27814000	1.97	GM12878_H3K27ac
chr7	27814000	27816000	2.05	GM12878_H3K27ac
chr7	27816000	27818000	2.01	GM12878_H3K27ac
chr7	27818000	27820000	2.04	GM12878_H3K27ac
chr7	27820000	27822000	2.09	GM12878_H3K27ac
chr7	27822000	27824000	1.81	GM12878_H3K27ac
chr7	27824000	27826000	2.14	GM12878_H3K27ac
chr7	27826000	27828000	1.71	GM12878_H3K27ac
chr7	27828000	27830000	1.84	GM12878_H3K27ac
chr7	27830000	27832000	2.07	GM12878_H3K27ac
chr7	27832000	27834000	1.98	GM12878_H3K27ac
chr7	27834000	27836000	2.13	GM12878_H3K27ac
chr7	27836000	27838000	1.85	GM12878_H3K27ac
chr7	27838000	27840000	2.17	GM12878_H3K27ac
chr7	27840000	27842000	1.94	GM12878_H3K27ac
chr7	27842000	27844000	1.71	GM12878_H3K27ac
chr7	27844000	27846000	2.2	GM12878_H3K27ac
chr7	27846000	27848000	2.0	GM12878_H3K27ac
chr7	27848000	27850000	2.12	GM12878_H3K27ac
chr7	27850000	27852000	1.83	GM12878_H3K27ac
chr7	27852000	27854000	2.17	GM12878_H3K27ac
chr7	27854000	27856000	2.01	GM12878_H3K27ac
chr7	27856000	27858000	1.85	GM12878_H3K27ac
chr7	27858000	27860000	2.24	GM12878_H3K27ac
chr7	27860000	27862000	1.96	GM12878_H3K27ac
chr7	27862000	27864000	2.29	GM12878_H3K27ac
chr7	27864000	27866000	1.93	GM12878_H3K27ac
chr7	27866000	27868000	1.78	GM12878_H3K27ac
chr7	27868000	27870000	1.85	GM12878_H3K27ac
chr7	27870000	27872000	1.98	GM12878_H3K27ac
chr7	27872000	27874000	2.22	GM12878_H3K27ac
chr7	27874000	27876000	2.15	GM12878_H3K27ac
chr7	27876000	27878000	2.12	GM12878_H3K27ac
chr7	27878000	27880000	1.7	GM12878_H3K27ac
chr8	127100000	127102000	2.15	GM12878_CTCF
chr8	127102000	127104000	2.05	GM12878_CTCF
chr8	127104000	127106000	2.02	GM12878_CTCF
chr8	127106000	127108000	1.98	GM12878_CTCF
chr8	127108000	127110000	2.1	GM12878_CTCF
chr8	127110000	127112000	1.94	GM12878_CTCF
chr8	127112000	127114000	2.09	GM12878_CTCF
chr8	127114000	127116000	1.86	GM12878_CTCF
chr8	127116000	127118000	1.78	GM12878_CTCF
chr8	127118000	127120000	1.79	GM12878_CTCF
chr8	127120000	127122000	1.94	GM12878_CTCF
chr8	127122000	127124000	2.07	GM12878_CTCF
chr8	127124000	127126000	2.04	GM12878_CTCF
chr8	127126000	127128000	1.76	GM12878_CTCF
chr8	127128000	127130000	2.14	GM12878_CTCF
chr8	127130000	127132000	1.71	GM12878_CTCF
chr8	127132000	127134000	2.0	GM12878_CTCF
chr8	127134000	127136000	2.24	GM12878_CTCF
chr8	127136000	127138000	10.72	GM12878_CTCF
chr8	127138000	127140000	53.67	GM12878_CTCF
chr8	127140000	127142000	3.19	GM12878_CTCF
chr8	127142000	127144000	2.03	GM12878_CTCF
chr8	127144000	127146000	2.06	GM12878_CTCF
chr8	127146000	127148000	2.08	GM12878_CTCF
chr8	127148000	127150000	2.12	GM12878_CTCF
chr8	127150000	127152000	1.88	GM12878_CTCF
chr8	127152000	127154000	1.8	GM12878_CTCF
chr8	127154000	127156000	1.85	GM12878_CTCF
chr8	127156000	127158000	1.79	GM12878_CTCF
chr8	127158000	127160000	1.89	GM12878_CTCF
chr8	127160000	127162000	1.99	GM12878_CTCF
chr8	127162000	127164000	1.85	GM12878_CTCF
chr8	127164000	127166000	2.03	GM12878_CTCF
chr8	127166000	127168000	1.93	GM12878_CTCF
chr8	127168000	127170000	1.87	GM12878_CTCF
chr8	127170000	127172000	2.06	GM12878_CTCF
chr8	127172000	127174000	2.11	GM12878_CTCF
chr8	127174000	127176000	1.99	GM12878_CTCF
chr8	127176000	127178000	2.08	GM12878_CTCF
chr8	127178000	127180000	2.26	GM12878_CTCF
chr8	127180000	127182000	1.72	GM12878_CTCF
chr8	127182000	127184000	1.7	GM12878_CTCF
chr8	127184000	127186000	2.15	GM12878_CTCF
chr8	127186000	127188000	2.04	GM12878_CTCF
chr8	127188000	127190000	2.11	GM12878_CTCF
chr8	127190000	127192000	2.17	GM12878_CTCF
chr8	127192000	127194000	1.98	GM12878_CTCF
chr8	127194000	127196000	2.01	GM12878_CTCF
chr8	127196000	127198000	1.97	GM12878_CTCF
chr8	127198000	127200000	2.18	GM12878_CTCF
chr8	127200000	127202000	2.0	GM12878_CTCF
chr8	127202000	127204000	1.83	GM12878_CTCF
chr8	127204000	127206000	2.2	GM12878_CTCF
chr8	127206000	127208000	2.26	GM12878_CTCF
chr8	127208000	127210000	2.24	GM12878_CTCF
chr8	127210000	127212000	2.0	GM12878_CTCF
chr8	127212000	127214000	1.94	GM12878_CTCF
chr8	127214000	127216000	1.9	GM12878_CTCF
chr8	127216000	127218000	2.17	GM12878_CTCF
chr8	127218000	127220000	1.9	GM12878_CTCF
chr8	127220000	127222000	1.72	GM12878_CTCF
chr8	127222000	127224000	2.18	GM12878_CTCF
chr8	127224000	127226000	2.21	GM12878_CTCF
chr8	127226000	127228000	2.25	GM12878_CTCF
chr8	127228000	127230000	2.2	GM12878_CTCF
chr8	127230000	127232000	1.81	GM12878_CTCF
chr8	127232000	127234000	2.19	GM12878_CTCF
chr8	127234000	127236000	1.83	GM12878_CTCF
chr8	127236000	127238000	1.97	GM12878_CTCF
chr8	127238000	127240000	2.26	GM12878_CTCF
chr8	127240000	127242000	2.02	GM12878_CTCF
chr8	127242000	127244000	2.26	GM12878_CTCF
chr8	127244000	127246000	2.15	GM12878_CTCF
chr8	127246000	127248000	1.73	GM12878_CTCF
chr8	127248000	127250000	1.72	GM12878_CTCF
chr8	127250000	127252000	2.19	GM12878_CTCF
chr8	127252000	127254000	1.92	GM12878_CTCF
chr8	127254000	127256000	1.74	GM12878_CTCF
chr8	127256000	127258000	2.28	GM12878_CTCF
chr8	127258000	127260000	2.11	GM12878_CTCF
chr8	127260000	127262000	1.72	GM12878_CTCF
chr8	127262000	127264000	2.12	GM12878_CTCF
chr8	127264000	127266000	1.97	GM12878_CTCF
chr8	127266000	127268000	2.3	GM12878_CTCF
chr8	127268000	127270000	2.05	GM12878_CTCF
chr8	127270000	127272000	1.84	GM12878_CTCF
chr8	127272000	127274000	2.23	GM12878_CTCF
chr8	127274000	127276000	2.13	GM12878_CTCF
chr8	127276000	127278000	1.83	GM12878_CTCF
chr8	127278000	127280000	1.79	GM12878_CTCF
chr8	127280000	127282000	1.73	GM12878_CTCF
chr8	127282000	127284000	2.01	GM12878_CTCF
chr8	127284000	127286000	1.88	GM12878_CTCF
chr8	127286000	127288000	2.24	GM12878_CTCF
chr8	127288000	127290000	2.42	GM12878_CTCF
chr8	127290000	127292000	19.75	GM12878_CTCF
chr8	127292000	127294000	10.2	GM12878_CTCF
chr8	127294000	127296000	2.04	GM12878_CTCF
chr8	127296000	127298000	2.12	GM12878_CTCF
chr8	127298000	127300000	2.21	GM12878_CTCF
chr8	127300000	127302000	1.87	GM12878_CTCF
chr8	127302000	127304000	2.14	GM12878_CTCF
chr8	127304000	127306000	1.75	GM12878_CTCF
chr8	127306000	127308000	2.17	GM12878_CTCF
chr8	127308000	127310000	1.92	GM12878_CTCF
chr8	127310000	127312000	2.24	GM12878_CTCF
chr8	127312000	127314000	2.08	GM12878_CTCF
chr8	127314000	127316000	2.11	GM12878_CTCF
chr8	127316000	127318000	1.84	GM12878_CTCF
chr8	127318000	127320000	2.24	GM12878_CTCF
chr8	127320000	127322000	2.17	GM12878_CTCF
chr8	127322000	127324000	2.0	GM12878_CTCF
chr8	127324000	127326000	1.94	GM12878_CTCF
chr8	127326000	127328000	2.24	GM12878_CTCF
chr8	127328000	127330000	2.27	GM12878_CTCF
chr8	127330000	127332000	1.79	GM12878_CTCF
chr8	127332000	127334000	1.89	GM12878_CTCF
chr8	127334000	127336000	2.08	GM12878_CTCF
chr8	127336000	127338000	1.89	GM12878_CTCF
chr8	127338000	127340000	2.02	GM12878_CTCF
chr8	127340000	127342000	1.71	GM12878_CTCF
chr8	127342000	127344000	1.94	GM12878_CTCF
chr8	127344000	127346000	1.73	GM12878_CTCF
chr8	127346000	127348000	2.0	GM12878_CTCF
chr8	127348000	127350000	2.09	GM12878_CTCF
chr8	127350000	127352000	2.05	GM12878_CTCF
chr8	127352000	127354000	2.1	GM12878_CTCF
chr8	127354000	127356000	1.81	GM12878_CTCF
chr8	127356000	127358000	2.17	GM12878_CTCF
chr8	127358000	127360000	2.28	GM12878_CTCF
chr8	127360000	127362000	1.97	GM12878_CTCF
chr8	127362000	127364000	1.74	GM12878_CTCF
chr8	127364000	127366000	1.74	GM12878_CTCF
chr8	127366000	127368000	1.75	GM12878_CTCF
chr8	127368000	127370000	2.21	GM12878_CTCF
chr8	127370000	127372000	1.99	GM12878_CTCF
chr8	127372000	127374000	2.28	GM12878_CTCF
chr8	127374000	127376000	1.88	GM12878_CTCF
chr8	127376000	127378000	2.0	GM12878_CTCF
chr8	127378000	127380000	2.13	GM12878_CTCF
chr8	127380000	127382000	1.97	GM12878_CTCF
chr8	127382000	127384000	2.04	GM12878_CTCF
chr8	127384000	127386000	1.92	GM12878_CTCF
chr8	127386000	127388000	1.88	GM12878_CTCF
chr8	127388000	127390000	1.94	GM12878_CTCF
chr8	127390000	127392000	2.13	GM12878_CTCF
chr8	127392000	127394000	1.73	GM12878_CTCF
chr8	127394000	127396000	2.27	GM12878_CTCF
chr8	127396000	127398000	2.29	GM12878_CTCF
chr8	127398000	127400000	2.18	GM12878_CTCF
chr8	127400000	127402000	2.24	GM12878_CTCF
chr8	127402000	127404000	2.3	GM12878_CTCF
chr8	127404000	127406000	2.16	GM12878_CTCF
chr8	127406000	127408000	2.11	GM12878_CTCF
chr8	127408000	127410000	1.82	GM12878_CTCF
chr8	127410000	127412000	1.82	GM12878_CTCF
chr8	127412000	127414000	1.95	GM12878_CTCF
chr8	127414000	127416000	1.96	GM12878_CTCF
chr8	127416000	127418000	2.09	GM12878_CTCF
chr8	127418000	127420000	1.72	GM12878_CTCF
chr8	127420000	127422000	2.19	GM12878_CTCF
chr8	127422000	127424000	2.11	GM12878_CTCF
chr8	127424000	127426000	2.16	GM12878_CTCF
chr8	127426000	127428000	1.77	GM12878_CTCF
chr8	127428000	127430000	2.24	GM12878_CTCF
chr8	127430000	127432000	2.03	GM12878_CTCF
chr8	127432000	127434000	2.21	GM12878_CTCF
chr8	127434000	127436000	1.71	GM12878_CTCF
chr8	127436000	127438000	2.09	GM12878_CTCF
chr8	127438000	127440000	2.27	GM12878_CTCF
chr8	127440000	127442000	2.05	GM12878_CTCF
chr8	127442000	127444000	2.25	GM12878_CTCF
chr8	127444000	127446000	2.12	GM12878_CTCF
chr8	127446000	127448000	1.76	GM12878_CTCF
chr8	127448000	127450000	1.72	GM12878_CTCF
chr8	127450000	127452000	2.25	GM12878_CTCF
chr8	127452000	127454000	1.99	GM12878_CTCF
chr8	127454000	127456000	1.94	GM12878_CTCF
chr8	127456000	127458000	1.96	GM12878_CTCF
chr8	127458000	127460000	1.89	GM12878_CTCF
chr8	127460000	127462000	1.87	GM12878_CTCF
chr8	127462000	127464000	2.29	GM12878_CTCF
chr8	127464000	127466000	1.85	GM12878_CTCF
chr8	127466000	127468000	2.29	GM12878_CTCF
chr8	127468000	127470000	1.99	GM12878_CTCF
chr8	127470000	127472000	2.24	GM12878_CTCF
chr8	127472000	127474000	1.86	GM12878_CTCF
chr8	127474000	127476000	1.73	GM12878_CTCF
chr8	127476000	127478000	2.14	GM12878_CTCF
chr8	127478000	127480000	1.76	GM12878_CTCF
chr8	127480000	127482000	2.03	GM12878_CTCF
chr8	127482000	127484000	1.74	GM12878_CTCF
chr8	127484000	127486000	1.96	GM12878_CTCF
chr8	127486000	127488000	1.7	GM12878_CTCF
chr8	127488000	127490000	2.09	GM12878_CTCF
chr8	127490000	127492000	1.7	GM12878_CTCF
chr8	127492000	127494000	1.9	GM12878_CTCF
chr8	127494000	127496000	1.79	GM12878_CTCF
chr8	127496000	127498000	2.1	GM12878_CTCF
chr8	127498000	127500000	2.09	GM12878_CTCF
chr8	127500000	127502000	2.03	GM12878_CTCF
chr8	127502000	127504000	2.05	GM12878_CTCF
chr8	127504000	127506000	1.78	GM12878_CTCF
chr8	127506000	127508000	1.75	GM12878_CTCF
chr8	127508000	127510000	2.47	GM12878_CTCF
chr8	127510000	127512000	56.93	GM12878_CTCF
chr8	127512000	127514000	42.15	GM12878_CTCF
chr8	127514000	127516000	2.03	GM12878_CTCF
chr8	127516000	127518000	2.27	GM12878_CTCF
chr8	127518000	127520000	2.25	GM12878_CTCF
chr8	127520000	127522000	1.92	GM12878_CTCF
chr8	127522000	127524000	2.29	GM12878_CTCF
chr8	127524000	127526000	1.86	GM12878_CTCF
chr8	127526000	127528000	2.1	GM12878_CTCF
chr8	127528000	127530000	2.19	GM12878_CTCF
chr8	127530000	127532000	2.14	GM12878_CTCF
chr8	127532000	127534000	1.86	GM12878_CTCF
chr8	127534000	127536000	1.84	GM12878_CTCF
chr8	127536000	127538000	2.14	GM12878_CTCF
chr8	127538000	127540000	1.7	GM12878_CTCF
chr8	127540000	127542000	1.84	GM12878_CTCF
chr8	127542000	127544000	1.99	GM12878_CTCF
chr8	127544000	127546000	2.17	GM12878_CTCF
chr8	127546000	127548000	2.28	GM12878_CTCF
chr8	127548000	127550000	2.27	GM12878_CTCF
chr8	127550000	127552000	1.7	GM12878_CTCF
chr8	127552000	127554000	2.25	GM12878_CTCF
chr8	127554000	127556000	2.03	GM12878_CTCF
chr8	127556000	127558000	1.98	GM12878_CTCF
chr8	127558000	127560000	2.03	GM12878_CTCF
chr8	127560000	127562000	2.12	GM12878_CTCF
chr8	127562000	127564000	1.98	GM12878_CTCF
chr8	127564000	127566000	1.77	GM12878_CTCF
chr8	127566000	127568000	1.97	GM12878_CTCF
chr8	127568000	127570000	2.03	GM12878_CTCF
chr8	127570000	127572000	1.93	GM12878_CTCF
chr8	127572000	127574000	1.97	GM12878_CTCF
chr8	127574000	127576000	1.83	GM12878_CTCF
chr8	127576000	127578000	1.93	GM12878_CTCF
chr8	127578000	127580000	1.74	GM12878_CTCF
chr8	127580000	127582000	1.77	GM12878_CTCF
chr8	127582000	127584000	1.87	GM12878_CTCF
chr8	127584000	127586000	1.81	GM12878_CTCF
chr8	127586000	127588000	1.93	GM12878_CTCF
chr8	127588000	127590000	20.18	GM12878_CTCF
chr8	127590000	127592000	7.7	GM12878_CTCF
chr8	127592000	127594000	1.79	GM12878_CTCF
chr8	127594000	127596000	2.0	GM12878_CTCF
chr8	127596000	127598000	2.29	GM12878_CTCF
chr8	127598000	127600000	2.07	GM12878_CTCF
chr8	127600000	127602000	2.28	GM12878_CTCF
chr8	127602000	127604000	2.23	GM12878_CTCF
chr8	127604000	127606000	1.7	GM12878_CTCF
chr8	127606000	127608000	2.02	GM12878_CTCF
chr8	127608000	127610000	2.01	GM12878_CTCF
chr8	127610000	127612000	1.93	GM12878_CTCF
chr8	127612000	127614000	1.99	GM12878_CTCF
chr8	127614000	127616000	1.72	GM12878_CTCF
chr8	127616000	127618000	2.09	GM12878_CTCF
chr8	127618000	127620000	2.03	GM12878_CTCF
chr8	127620000	127622000	1.72	GM12878_CTCF
chr8	127622000	127624000	2.24	GM12878_CTCF
chr8	127624000	127626000	2.19	GM12878_CTCF
chr8	127626000	127628000	8.58	GM12878_CTCF
chr8	127628000	127630000	20.11	GM12878_CTCF
chr8	127630000	127632000	2.32	GM12878_CTCF
chr8	127632000	127634000	1.78	GM12878_CTCF
chr8	127634000	127636000	1.87	GM12878_CTCF
chr8	127636000	127638000	1.89	GM12878_CTCF
chr8	127638000	127640000	1.79	GM12878_CTCF
chr8	127640000	127642000	2.03	GM12878_CTCF
chr8	127642000	127644000	1.86	GM12878_CTCF
chr8	127644000	127646000	2.23	GM12878_CTCF
chr8	127646000	127648000	1.79	GM12878_CTCF
chr8	127648000	127650000	1.76	GM12878_CTCF
chr8	127650000	127652000	1.79	GM12878_CTCF
chr8	127652000	127654000	1.84	GM12878_CTCF
chr8	127654000	127656000	1.76	GM12878_CTCF
chr8	127656000	127658000	1.87	GM12878_CTCF
chr8	127658000	127660000	2.3	GM12878_CTCF
chr8	127660000	127662000	1.73	GM12878_CTCF
chr8	127662000	127664000	1.94	GM12878_CTCF
