chrom	start	end	coverage	sample
MN908947.3	10200	10400	4583.26	SAMPLE_12
MN908947.3	10400	10600	5563.54	SAMPLE_12
MN908947.3	10600	10800	8448.97	SAMPLE_12
MN908947.3	10800	11000	6733.75	SAMPLE_12
MN908947.3	11000	11200	9366.19	SAMPLE_12
MN908947.3	11200	11400	13614.14	SAMPLE_12
MN908947.3	11400	11600	7704.55	SAMPLE_12
MN908947.3	11600	11800	8043.21	SAMPLE_12
MN908947.3	11800	12000	5901.11	SAMPLE_12
MN908947.3	12000	12200	7092.82	SAMPLE_12
MN908947.3	12200	12400	7431.31	SAMPLE_12
MN908947.3	12400	12600	8590.84	SAMPLE_12
MN908947.3	12600	12800	8913.94	SAMPLE_12
MN908947.3	12800	13000	5231.86	SAMPLE_12
MN908947.3	13000	13200	11982.03	SAMPLE_12
MN908947.3	13200	13400	11746.72	SAMPLE_12
MN908947.3	13400	13600	4068.31	SAMPLE_12
MN908947.3	13600	13800	3425.34	SAMPLE_12
MN908947.3	13800	14000	3868.45	SAMPLE_12
MN908947.3	14000	14200	5711.14	SAMPLE_12
MN908947.3	14200	14400	4946.67	SAMPLE_12
MN908947.3	14400	14600	4411.35	SAMPLE_12
MN908947.3	14600	14800	7199.33	SAMPLE_12
MN908947.3	14800	15000	5159.82	SAMPLE_12
MN908947.3	15000	15200	1571	SAMPLE_12
MN908947.3	15200	15400	5026.71	SAMPLE_12
MN908947.3	15400	15600	6098.26	SAMPLE_12
MN908947.3	15600	15800	4621.32	SAMPLE_12
MN908947.3	15800	16000	7774.35	SAMPLE_12
MN908947.3	16000	16200	8613.18	SAMPLE_12
MN908947.3	16200	16400	3975.79	SAMPLE_12
MN908947.3	16400	16600	4293.15	SAMPLE_12
MN908947.3	16600	16800	4801.58	SAMPLE_12
MN908947.3	16800	17000	7389.86	SAMPLE_12
MN908947.3	17000	17200	12562.4	SAMPLE_12
MN908947.3	17200	17400	9756.59	SAMPLE_12
MN908947.3	17400	17600	5435.35	SAMPLE_12
MN908947.3	17600	17800	5219.47	SAMPLE_12
MN908947.3	17800	18000	3931.04	SAMPLE_12
MN908947.3	18000	18200	5572.28	SAMPLE_12
MN908947.3	18200	18400	5862.45	SAMPLE_12
MN908947.3	18400	18600	7208.4	SAMPLE_12
MN908947.3	18600	18800	8559.05	SAMPLE_12
MN908947.3	18800	19000	8174.43	SAMPLE_12
MN908947.3	19000	19200	4136.92	SAMPLE_12
MN908947.3	19200	19400	1623.87	SAMPLE_12
MN908947.3	19400	19600	269.46	SAMPLE_12
MN908947.3	19600	19800	3993.85	SAMPLE_12
MN908947.3	19800	20000	3386.71	SAMPLE_12
MN908947.3	20000	20200	842.13	SAMPLE_12
MN908947.3	20200	20400	659.83	SAMPLE_12
MN908947.3	20400	20600	3161.3	SAMPLE_12
MN908947.3	20600	20800	4253.52	SAMPLE_12
MN908947.3	20800	21000	7055.49	SAMPLE_12
MN908947.3	21000	21200	3674.91	SAMPLE_12
MN908947.3	21200	21400	300.87	SAMPLE_12
MN908947.3	21400	21600	1709.9	SAMPLE_12
MN908947.3	21600	21800	3905.24	SAMPLE_12
MN908947.3	21800	22000	3095.92	SAMPLE_12
MN908947.3	22000	22200	2514.05	SAMPLE_12
MN908947.3	22200	22400	1655.66	SAMPLE_12
MN908947.3	22400	22600	1023.13	SAMPLE_12
MN908947.3	22600	22800	3041.91	SAMPLE_12
MN908947.3	22800	23000	2561.56	SAMPLE_12
MN908947.3	23000	23200	3278.21	SAMPLE_12
MN908947.3	23200	23400	5845.51	SAMPLE_12
MN908947.3	23400	23600	7204.93	SAMPLE_12
MN908947.3	23600	23800	2905.86	SAMPLE_12
MN908947.3	23800	24000	2156.53	SAMPLE_12
MN908947.3	24000	24200	3262.27	SAMPLE_12
MN908947.3	24200	24400	3852.23	SAMPLE_12
MN908947.3	24400	24600	3298.84	SAMPLE_12
MN908947.3	24600	24800	5753.23	SAMPLE_12
MN908947.3	24800	25000	5861.23	SAMPLE_12
MN908947.3	25000	25200	8833.72	SAMPLE_12
MN908947.3	25200	25400	8594.14	SAMPLE_12
MN908947.3	25400	25600	2826.97	SAMPLE_12
MN908947.3	25600	25800	7471.92	SAMPLE_12
MN908947.3	25800	26000	6030.92	SAMPLE_12
MN908947.3	26000	26200	1537.54	SAMPLE_12
MN908947.3	26200	26400	3735.24	SAMPLE_12
MN908947.3	26400	26600	5316.13	SAMPLE_12
MN908947.3	26600	26800	3857.86	SAMPLE_12
MN908947.3	26800	27000	5804.95	SAMPLE_12
MN908947.3	27000	27200	4675.68	SAMPLE_12
MN908947.3	27200	27400	3140.62	SAMPLE_12
MN908947.3	27400	27600	2713.78	SAMPLE_12
MN908947.3	27600	27800	773.07	SAMPLE_12
MN908947.3	27800	28000	3370.7	SAMPLE_12
MN908947.3	28000	28200	3745.32	SAMPLE_12
MN908947.3	28200	28400	4837.84	SAMPLE_12
MN908947.3	28400	28600	5526.92	SAMPLE_12
MN908947.3	28600	28800	5182.53	SAMPLE_12
MN908947.3	28800	29000	2505.98	SAMPLE_12
MN908947.3	29000	29200	3786.88	SAMPLE_12
MN908947.3	29200	29400	4572.77	SAMPLE_12
MN908947.3	29400	29600	6219.48	SAMPLE_12
MN908947.3	29600	29800	6125.15	SAMPLE_12
MN908947.3	29800	29903	969.06	SAMPLE_12
MN908947.3	0	200	2676.07	SAMPLE_15
MN908947.3	200	400	5095.26	SAMPLE_15
MN908947.3	400	600	5637.72	SAMPLE_15
MN908947.3	600	800	7326.37	SAMPLE_15
MN908947.3	800	1000	5217.64	SAMPLE_15
MN908947.3	1000	1200	5109.59	SAMPLE_15
MN908947.3	1200	1400	3354.43	SAMPLE_15
MN908947.3	1400	1600	567.55	SAMPLE_15
MN908947.3	1600	1800	2554.14	SAMPLE_15
MN908947.3	1800	2000	2295.26	SAMPLE_15
MN908947.3	2000	2200	515.96	SAMPLE_15
MN908947.3	2200	2400	1886.88	SAMPLE_15
MN908947.3	2400	2600	2215.1	SAMPLE_15
MN908947.3	2600	2800	189.74	SAMPLE_15
MN908947.3	2800	3000	5248.43	SAMPLE_15
MN908947.3	3000	3200	6110.23	SAMPLE_15
MN908947.3	3200	3400	5171.16	SAMPLE_15
MN908947.3	3400	3600	3821.28	SAMPLE_15
MN908947.3	3600	3800	994.53	SAMPLE_15
MN908947.3	3800	4000	2512.54	SAMPLE_15
MN908947.3	4000	4200	6327.21	SAMPLE_15
MN908947.3	4200	4400	8170.08	SAMPLE_15
MN908947.3	4400	4600	4750.15	SAMPLE_15
MN908947.3	4600	4800	4880.33	SAMPLE_15
MN908947.3	4800	5000	4382.26	SAMPLE_15
MN908947.3	5000	5200	364.77	SAMPLE_15
MN908947.3	5200	5400	5270.95	SAMPLE_15
MN908947.3	5400	5600	8125.3	SAMPLE_15
MN908947.3	5600	5800	10844.22	SAMPLE_15
MN908947.3	5800	6000	6464.3	SAMPLE_15
MN908947.3	6000	6200	3043.03	SAMPLE_15
MN908947.3	6200	6400	13766.73	SAMPLE_15
MN908947.3	6400	6600	9605.34	SAMPLE_15
MN908947.3	6600	6800	5352.5	SAMPLE_15
MN908947.3	6800	7000	1413.8	SAMPLE_15
MN908947.3	7000	7200	1116.4	SAMPLE_15
MN908947.3	7200	7400	3455.51	SAMPLE_15
MN908947.3	7400	7600	8647.51	SAMPLE_15
MN908947.3	7600	7800	6597.74	SAMPLE_15
MN908947.3	7800	8000	5842.83	SAMPLE_15
MN908947.3	8000	8200	8382.03	SAMPLE_15
MN908947.3	8200	8400	6739.42	SAMPLE_15
MN908947.3	8400	8600	2892.06	SAMPLE_15
MN908947.3	8600	8800	1706.37	SAMPLE_15
MN908947.3	8800	9000	3660.2	SAMPLE_15
MN908947.3	9000	9200	7220.93	SAMPLE_15
MN908947.3	9200	9400	4105.99	SAMPLE_15
MN908947.3	9400	9600	9773.28	SAMPLE_15
MN908947.3	9600	9800	10704.1	SAMPLE_15
MN908947.3	9800	10000	2585.36	SAMPLE_15
MN908947.3	10000	10200	4370.57	SAMPLE_15
MN908947.3	10200	10400	5448.46	SAMPLE_15
MN908947.3	10400	10600	5333.07	SAMPLE_15
MN908947.3	10600	10800	6547.58	SAMPLE_15
MN908947.3	10800	11000	4357.85	SAMPLE_15
MN908947.3	11000	11200	12037.07	SAMPLE_15
MN908947.3	11200	11400	16992.96	SAMPLE_15
MN908947.3	11400	11600	6133.7	SAMPLE_15
MN908947.3	11600	11800	5043.53	SAMPLE_15
MN908947.3	11800	12000	6467.82	SAMPLE_15
MN908947.3	12000	12200	9193.59	SAMPLE_15
MN908947.3	12200	12400	6690.99	SAMPLE_15
MN908947.3	12400	12600	10068.54	SAMPLE_15
MN908947.3	12600	12800	11572.91	SAMPLE_15
MN908947.3	12800	13000	5456.39	SAMPLE_15
MN908947.3	13000	13200	15819.22	SAMPLE_15
MN908947.3	13200	13400	14936.58	SAMPLE_15
MN908947.3	13400	13600	1788.28	SAMPLE_15
MN908947.3	13600	13800	1583.21	SAMPLE_15
MN908947.3	13800	14000	2914.83	SAMPLE_15
MN908947.3	14000	14200	5917.51	SAMPLE_15
MN908947.3	14200	14400	5992.78	SAMPLE_15
MN908947.3	14400	14600	5787.57	SAMPLE_15
MN908947.3	14600	14800	8731.28	SAMPLE_15
MN908947.3	14800	15000	5851.93	SAMPLE_15
MN908947.3	15000	15200	1331.47	SAMPLE_15
MN908947.3	15200	15400	3674.52	SAMPLE_15
MN908947.3	15400	15600	6614.27	SAMPLE_15
MN908947.3	15600	15800	6888.79	SAMPLE_15
MN908947.3	15800	16000	10393.38	SAMPLE_15
MN908947.3	16000	16200	10304.94	SAMPLE_15
MN908947.3	16200	16400	3139.64	SAMPLE_15
MN908947.3	16400	16600	2472.16	SAMPLE_15
MN908947.3	16600	16800	2643.88	SAMPLE_15
MN908947.3	16800	17000	7878.93	SAMPLE_15
MN908947.3	17000	17200	16150.07	SAMPLE_15
MN908947.3	17200	17400	14793.9	SAMPLE_15
MN908947.3	17400	17600	7326.67	SAMPLE_15
MN908947.3	17600	17800	6623.62	SAMPLE_15
MN908947.3	17800	18000	4984.81	SAMPLE_15
MN908947.3	18000	18200	6884.36	SAMPLE_15
MN908947.3	18200	18400	7379.46	SAMPLE_15
MN908947.3	18400	18600	9061.14	SAMPLE_15
MN908947.3	18600	18800	12239.76	SAMPLE_15
MN908947.3	18800	19000	11494.85	SAMPLE_15
MN908947.3	19000	19200	4718.55	SAMPLE_15
MN908947.3	19200	19400	1873.56	SAMPLE_15
MN908947.3	19400	19600	163.67	SAMPLE_15
MN908947.3	19600	19800	2173.16	SAMPLE_15
MN908947.3	19800	20000	1534.27	SAMPLE_15
MN908947.3	20000	20200	76.11	SAMPLE_15
MN908947.3	20200	20400	100.72	SAMPLE_15
MN908947.3	20400	20600	2445.35	SAMPLE_15
MN908947.3	20600	20800	3517.04	SAMPLE_15
MN908947.3	20800	21000	7970.24	SAMPLE_15
MN908947.3	21000	21200	4459.54	SAMPLE_15
MN908947.3	21200	21400	232.11	SAMPLE_15
MN908947.3	21400	21600	452.44	SAMPLE_15
MN908947.3	21600	21800	2990.42	SAMPLE_15
MN908947.3	21800	22000	3261.91	SAMPLE_15
MN908947.3	22000	22200	2185.24	SAMPLE_15
MN908947.3	22200	22400	1369.16	SAMPLE_15
MN908947.3	22400	22600	916.14	SAMPLE_15
MN908947.3	22600	22800	2758.2	SAMPLE_15
MN908947.3	22800	23000	2142.78	SAMPLE_15
MN908947.3	23000	23200	3613.65	SAMPLE_15
MN908947.3	23200	23400	8264.34	SAMPLE_15
MN908947.3	23400	23600	9108.7	SAMPLE_15
MN908947.3	23600	23800	3257.11	SAMPLE_15
MN908947.3	23800	24000	1608.18	SAMPLE_15
MN908947.3	24000	24200	2943.23	SAMPLE_15
MN908947.3	24200	24400	3864.29	SAMPLE_15
MN908947.3	24400	24600	3194.38	SAMPLE_15
MN908947.3	24600	24800	7095.74	SAMPLE_15
MN908947.3	24800	25000	8907.75	SAMPLE_15
MN908947.3	25000	25200	10664.36	SAMPLE_15
MN908947.3	25200	25400	8867.58	SAMPLE_15
MN908947.3	25400	25600	1543.57	SAMPLE_15
MN908947.3	25600	25800	2810.95	SAMPLE_15
MN908947.3	25800	26000	2335.78	SAMPLE_15
MN908947.3	26000	26200	328.49	SAMPLE_15
MN908947.3	26200	26400	2763.6	SAMPLE_15
MN908947.3	26400	26600	4554.47	SAMPLE_15
MN908947.3	26600	26800	5664.53	SAMPLE_15
MN908947.3	26800	27000	6192.23	SAMPLE_15
MN908947.3	27000	27200	3160.77	SAMPLE_15
MN908947.3	27200	27400	4359	SAMPLE_15
MN908947.3	27400	27600	3016.81	SAMPLE_15
MN908947.3	27600	27800	27.29	SAMPLE_15
MN908947.3	27800	28000	3240.69	SAMPLE_15
MN908947.3	28000	28200	5158	SAMPLE_15
MN908947.3	28200	28400	6702	SAMPLE_15
MN908947.3	28400	28600	6765.91	SAMPLE_15
MN908947.3	28600	28800	5053.14	SAMPLE_15
MN908947.3	28800	29000	837.05	SAMPLE_15
MN908947.3	29000	29200	4021.07	SAMPLE_15
MN908947.3	29200	29400	4101.53	SAMPLE_15
MN908947.3	29400	29600	3148.61	SAMPLE_15
MN908947.3	29600	29800	4568.43	SAMPLE_15
MN908947.3	29800	29903	1065.6	SAMPLE_15
MN908947.3	0	200	1488.9	SAMPLE_18
MN908947.3	200	400	3272.32	SAMPLE_18
MN908947.3	400	600	5061.93	SAMPLE_18
MN908947.3	600	800	6297.48	SAMPLE_18
MN908947.3	800	1000	4374.18	SAMPLE_18
MN908947.3	1000	1200	3115.78	SAMPLE_18
MN908947.3	1200	1400	3276.55	SAMPLE_18
MN908947.3	1400	1600	2149.81	SAMPLE_18
MN908947.3	1600	1800	2657.25	SAMPLE_18
MN908947.3	1800	2000	3785.78	SAMPLE_18
MN908947.3	2000	2200	3729.65	SAMPLE_18
MN908947.3	2200	2400	3084.29	SAMPLE_18
MN908947.3	2400	2600	5021.73	SAMPLE_18
MN908947.3	2600	2800	4026.62	SAMPLE_18
MN908947.3	2800	3000	7095.53	SAMPLE_18
MN908947.3	3000	3200	6302.71	SAMPLE_18
MN908947.3	3200	3400	4034.2	SAMPLE_18
MN908947.3	3400	3600	3762.97	SAMPLE_18
MN908947.3	3600	3800	1874.92	SAMPLE_18
MN908947.3	3800	4000	4616.46	SAMPLE_18
MN908947.3	4000	4200	7579.01	SAMPLE_18
MN908947.3	4200	4400	9351.3	SAMPLE_18
MN908947.3	4400	4600	6872.09	SAMPLE_18
MN908947.3	4600	4800	5676.12	SAMPLE_18
MN908947.3	4800	5000	4564.84	SAMPLE_18
MN908947.3	5000	5200	1894.16	SAMPLE_18
MN908947.3	5200	5400	6018.63	SAMPLE_18
MN908947.3	5400	5600	7687.3	SAMPLE_18
MN908947.3	5600	5800	8331.42	SAMPLE_18
MN908947.3	5800	6000	4824.97	SAMPLE_18
MN908947.3	6000	6200	2771.02	SAMPLE_18
MN908947.3	6200	6400	15335.03	SAMPLE_18
MN908947.3	6400	6600	10185.77	SAMPLE_18
MN908947.3	6600	6800	5067.13	SAMPLE_18
MN908947.3	6800	7000	2658.17	SAMPLE_18
MN908947.3	7000	7200	4849.55	SAMPLE_18
MN908947.3	7200	7400	6405.93	SAMPLE_18
MN908947.3	7400	7600	7994.5	SAMPLE_18
MN908947.3	7600	7800	6629.9	SAMPLE_18
MN908947.3	7800	8000	5752.27	SAMPLE_18
MN908947.3	8000	8200	7045.01	SAMPLE_18
MN908947.3	8200	8400	6740.24	SAMPLE_18
MN908947.3	8400	8600	3708.38	SAMPLE_18
MN908947.3	8600	8800	5038.62	SAMPLE_18
MN908947.3	8800	9000	6422.84	SAMPLE_18
MN908947.3	9000	9200	5746.4	SAMPLE_18
MN908947.3	9200	9400	9361.82	SAMPLE_18
MN908947.3	9400	9600	13159.12	SAMPLE_18
MN908947.3	9600	9800	8386.57	SAMPLE_18
MN908947.3	9800	10000	4667.49	SAMPLE_18
MN908947.3	10000	10200	5675.81	SAMPLE_18
MN908947.3	10200	10400	4298.03	SAMPLE_18
MN908947.3	10400	10600	5690.35	SAMPLE_18
MN908947.3	10600	10800	9417.04	SAMPLE_18
MN908947.3	10800	11000	7933.68	SAMPLE_18
MN908947.3	11000	11200	8799.34	SAMPLE_18
MN908947.3	11200	11400	13711.37	SAMPLE_18
MN908947.3	11400	11600	8696.42	SAMPLE_18
MN908947.3	11600	11800	8735.78	SAMPLE_18
MN908947.3	11800	12000	6061.19	SAMPLE_18
MN908947.3	12000	12200	6883.98	SAMPLE_18
MN908947.3	12200	12400	7242.83	SAMPLE_18
MN908947.3	12400	12600	8430.79	SAMPLE_18
MN908947.3	12600	12800	9011.15	SAMPLE_18
MN908947.3	12800	13000	4926.61	SAMPLE_18
MN908947.3	13000	13200	15066.99	SAMPLE_18
MN908947.3	13200	13400	15719.13	SAMPLE_18
MN908947.3	13400	13600	6245	SAMPLE_18
MN908947.3	13600	13800	5603.56	SAMPLE_18
MN908947.3	13800	14000	5180.7	SAMPLE_18
MN908947.3	14000	14200	5487.64	SAMPLE_18
MN908947.3	14200	14400	4861.85	SAMPLE_18
MN908947.3	14400	14600	4265.23	SAMPLE_18
MN908947.3	14600	14800	6417.36	SAMPLE_18
MN908947.3	14800	15000	5082.87	SAMPLE_18
MN908947.3	15000	15200	1884.47	SAMPLE_18
MN908947.3	15200	15400	5768.52	SAMPLE_18
MN908947.3	15400	15600	6471.38	SAMPLE_18
MN908947.3	15600	15800	4657.01	SAMPLE_18
MN908947.3	15800	16000	7617.18	SAMPLE_18
MN908947.3	16000	16200	8540.34	SAMPLE_18
MN908947.3	16200	16400	4990.81	SAMPLE_18
MN908947.3	16400	16600	4904.65	SAMPLE_18
MN908947.3	16600	16800	5273.27	SAMPLE_18
MN908947.3	16800	17000	7797.73	SAMPLE_18
MN908947.3	17000	17200	12661.26	SAMPLE_18
MN908947.3	17200	17400	9256.18	SAMPLE_18
MN908947.3	17400	17600	5588.94	SAMPLE_18
MN908947.3	17600	17800	5453.57	SAMPLE_18
MN908947.3	17800	18000	4118.45	SAMPLE_18
MN908947.3	18000	18200	5861.48	SAMPLE_18
MN908947.3	18200	18400	5926.47	SAMPLE_18
MN908947.3	18400	18600	6969.19	SAMPLE_18
MN908947.3	18600	18800	8488.19	SAMPLE_18
MN908947.3	18800	19000	8257.37	SAMPLE_18
MN908947.3	19000	19200	4163.78	SAMPLE_18
MN908947.3	19200	19400	1658.56	SAMPLE_18
MN908947.3	19400	19600	295.11	SAMPLE_18
MN908947.3	19600	19800	4064.31	SAMPLE_18
MN908947.3	19800	20000	3737.72	SAMPLE_18
MN908947.3	20000	20200	1005.42	SAMPLE_18
MN908947.3	20200	20400	921.07	SAMPLE_18
MN908947.3	20400	20600	3651.76	SAMPLE_18
MN908947.3	20600	20800	4612.64	SAMPLE_18
MN908947.3	20800	21000	6933.3	SAMPLE_18
MN908947.3	21000	21200	3573.39	SAMPLE_18
MN908947.3	21200	21400	451.04	SAMPLE_18
MN908947.3	21400	21600	2026.84	SAMPLE_18
MN908947.3	21600	21800	4059.77	SAMPLE_18
MN908947.3	21800	22000	2858.7	SAMPLE_18
MN908947.3	22000	22200	2395.43	SAMPLE_18
MN908947.3	22200	22400	1698.57	SAMPLE_18
MN908947.3	22400	22600	1045.6	SAMPLE_18
MN908947.3	22600	22800	2856.96	SAMPLE_18
MN908947.3	22800	23000	2730.85	SAMPLE_18
MN908947.3	23000	23200	3757.27	SAMPLE_18
MN908947.3	23200	23400	5522.18	SAMPLE_18
MN908947.3	23400	23600	6646.1	SAMPLE_18
MN908947.3	23600	23800	2803.87	SAMPLE_18
MN908947.3	23800	24000	2343.93	SAMPLE_18
MN908947.3	24000	24200	3573.39	SAMPLE_18
MN908947.3	24200	24400	4081.82	SAMPLE_18
MN908947.3	24400	24600	3215	SAMPLE_18
MN908947.3	24600	24800	5605.24	SAMPLE_18
MN908947.3	24800	25000	5953.53	SAMPLE_18
MN908947.3	25000	25200	8423.37	SAMPLE_18
MN908947.3	25200	25400	8676.28	SAMPLE_18
MN908947.3	25400	25600	2944.14	SAMPLE_18
MN908947.3	25600	25800	8227.28	SAMPLE_18
MN908947.3	25800	26000	7195.43	SAMPLE_18
MN908947.3	26000	26200	3052.89	SAMPLE_18
MN908947.3	26200	26400	4806.71	SAMPLE_18
MN908947.3	26400	26600	4688.22	SAMPLE_18
MN908947.3	26600	26800	3728.58	SAMPLE_18
MN908947.3	26800	27000	7017.72	SAMPLE_18
MN908947.3	27000	27200	6114.39	SAMPLE_18
MN908947.3	27200	27400	3092.49	SAMPLE_18
MN908947.3	27400	27600	2658.75	SAMPLE_18
MN908947.3	27600	27800	727.73	SAMPLE_18
MN908947.3	27800	28000	2801.19	SAMPLE_18
MN908947.3	28000	28200	3473.99	SAMPLE_18
MN908947.3	28200	28400	4626.57	SAMPLE_18
MN908947.3	28400	28600	5244.66	SAMPLE_18
MN908947.3	28600	28800	5140.44	SAMPLE_18
MN908947.3	28800	29000	2717.36	SAMPLE_18
MN908947.3	29000	29200	4048.97	SAMPLE_18
MN908947.3	29200	29400	4623.23	SAMPLE_18
MN908947.3	29400	29600	6086.26	SAMPLE_18
MN908947.3	29600	29800	6061.63	SAMPLE_18
MN908947.3	29800	29903	946.21	SAMPLE_18
MN908947.3	0	200	4840.99	SAMPLE_25
MN908947.3	200	400	8317.73	SAMPLE_25
MN908947.3	400	600	5768.82	SAMPLE_25
MN908947.3	600	800	8276.27	SAMPLE_25
MN908947.3	800	1000	6364.36	SAMPLE_25
MN908947.3	1000	1200	6141.7	SAMPLE_25
MN908947.3	1200	1400	4106.32	SAMPLE_25
MN908947.3	1400	1600	300.24	SAMPLE_25
MN908947.3	1600	1800	1713.22	SAMPLE_25
MN908947.3	1800	2000	1334.73	SAMPLE_25
MN908947.3	2000	2200	82.32	SAMPLE_25
MN908947.3	2200	2400	1379.24	SAMPLE_25
MN908947.3	2400	2600	1593.58	SAMPLE_25
MN908947.3	2600	2800	13.89	SAMPLE_25
MN908947.3	2800	3000	3513.45	SAMPLE_25
MN908947.3	3000	3200	4430.78	SAMPLE_25
MN908947.3	3200	3400	5719.18	SAMPLE_25
MN908947.3	3400	3600	3878.9	SAMPLE_25
MN908947.3	3600	3800	214.49	SAMPLE_25
MN908947.3	3800	4000	631.37	SAMPLE_25
MN908947.3	4000	4200	3463.76	SAMPLE_25
MN908947.3	4200	4400	4057.64	SAMPLE_25
MN908947.3	4400	4600	274.37	SAMPLE_25
MN908947.3	4600	4800	1977.11	SAMPLE_25
MN908947.3	4800	5000	2258.59	SAMPLE_25
MN908947.3	5000	5200	145.36	SAMPLE_25
MN908947.3	5200	5400	3513.3	SAMPLE_25
MN908947.3	5400	5600	5503	SAMPLE_25
MN908947.3	5600	5800	6538.87	SAMPLE_25
MN908947.3	5800	6000	4089	SAMPLE_25
MN908947.3	6000	6200	2218.91	SAMPLE_25
MN908947.3	6200	6400	12284.2	SAMPLE_25
MN908947.3	6400	6600	9001.32	SAMPLE_25
MN908947.3	6600	6800	5112.64	SAMPLE_25
MN908947.3	6800	7000	1374.15	SAMPLE_25
MN908947.3	7000	7200	198.74	SAMPLE_25
MN908947.3	7200	7400	1597.75	SAMPLE_25
MN908947.3	7400	7600	4791.78	SAMPLE_25
MN908947.3	7600	7800	4140.09	SAMPLE_25
MN908947.3	7800	8000	4120.84	SAMPLE_25
MN908947.3	8000	8200	6516.68	SAMPLE_25
MN908947.3	8200	8400	4857.35	SAMPLE_25
MN908947.3	8400	8600	1445.47	SAMPLE_25
MN908947.3	8600	8800	551.97	SAMPLE_25
MN908947.3	8800	9000	3233.61	SAMPLE_25
MN908947.3	9000	9200	8115.37	SAMPLE_25
MN908947.3	9200	9400	2922.02	SAMPLE_25
MN908947.3	9400	9600	9727.66	SAMPLE_25
MN908947.3	9600	9800	14053.27	SAMPLE_25
MN908947.3	9800	10000	2255.79	SAMPLE_25
MN908947.3	10000	10200	2183.66	SAMPLE_25
MN908947.3	10200	10400	3077.6	SAMPLE_25
MN908947.3	10400	10600	3106.37	SAMPLE_25
MN908947.3	10600	10800	2535.42	SAMPLE_25
MN908947.3	10800	11000	830.6	SAMPLE_25
MN908947.3	11000	11200	4931.84	SAMPLE_25
MN908947.3	11200	11400	8557.65	SAMPLE_25
MN908947.3	11400	11600	3317.33	SAMPLE_25
MN908947.3	11600	11800	2094.55	SAMPLE_25
MN908947.3	11800	12000	5962.29	SAMPLE_25
MN908947.3	12000	12200	8276.45	SAMPLE_25
MN908947.3	12200	12400	4016.74	SAMPLE_25
MN908947.3	12400	12600	6215.63	SAMPLE_25
MN908947.3	12600	12800	7479.44	SAMPLE_25
MN908947.3	12800	13000	3933.37	SAMPLE_25
MN908947.3	13000	13200	22349.11	SAMPLE_25
MN908947.3	13200	13400	20869.79	SAMPLE_25
MN908947.3	13400	13600	354.43	SAMPLE_25
MN908947.3	13600	13800	404.87	SAMPLE_25
MN908947.3	13800	14000	1089.83	SAMPLE_25
MN908947.3	14000	14200	2670.12	SAMPLE_25
MN908947.3	14200	14400	5662.2	SAMPLE_25
MN908947.3	14400	14600	5878.08	SAMPLE_25
MN908947.3	14600	14800	4853.79	SAMPLE_25
MN908947.3	14800	15000	3301.72	SAMPLE_25
MN908947.3	15000	15200	515.41	SAMPLE_25
MN908947.3	15200	15400	1639.91	SAMPLE_25
MN908947.3	15400	15600	8352.01	SAMPLE_25
MN908947.3	15600	15800	11695.79	SAMPLE_25
MN908947.3	15800	16000	11095.69	SAMPLE_25
MN908947.3	16000	16200	8753.56	SAMPLE_25
MN908947.3	16200	16400	1067.36	SAMPLE_25
MN908947.3	16400	16600	944.15	SAMPLE_25
MN908947.3	16600	16800	1084.59	SAMPLE_25
MN908947.3	16800	17000	2926.51	SAMPLE_25
MN908947.3	17000	17200	16840.02	SAMPLE_25
MN908947.3	17200	17400	19690.37	SAMPLE_25
MN908947.3	17400	17600	6112.41	SAMPLE_25
MN908947.3	17600	17800	5765.45	SAMPLE_25
MN908947.3	17800	18000	5911.45	SAMPLE_25
MN908947.3	18000	18200	6863.45	SAMPLE_25
MN908947.3	18200	18400	7475.04	SAMPLE_25
MN908947.3	18400	18600	8740.14	SAMPLE_25
MN908947.3	18600	18800	11303.41	SAMPLE_25
MN908947.3	18800	19000	9011.9	SAMPLE_25
MN908947.3	19000	19200	2080.54	SAMPLE_25
MN908947.3	19200	19400	851.02	SAMPLE_25
MN908947.3	19400	19600	72.77	SAMPLE_25
MN908947.3	19600	19800	948.59	SAMPLE_25
MN908947.3	19800	20000	742.44	SAMPLE_25
MN908947.3	20000	20200	34.61	SAMPLE_25
MN908947.3	20200	20400	75.29	SAMPLE_25
MN908947.3	20400	20600	633.14	SAMPLE_25
MN908947.3	20600	20800	930.43	SAMPLE_25
MN908947.3	20800	21000	9510.73	SAMPLE_25
MN908947.3	21000	21200	5987.12	SAMPLE_25
MN908947.3	21200	21400	118.07	SAMPLE_25
MN908947.3	21400	21600	203.98	SAMPLE_25
MN908947.3	21600	21800	1993.87	SAMPLE_25
MN908947.3	21800	22000	2046.46	SAMPLE_25
MN908947.3	22000	22200	682.81	SAMPLE_25
MN908947.3	22200	22400	403.57	SAMPLE_25
MN908947.3	22400	22600	339.01	SAMPLE_25
MN908947.3	22600	22800	912.86	SAMPLE_25
MN908947.3	22800	23000	824.63	SAMPLE_25
MN908947.3	23000	23200	3573.47	SAMPLE_25
MN908947.3	23200	23400	11506.17	SAMPLE_25
MN908947.3	23400	23600	10962	SAMPLE_25
MN908947.3	23600	23800	2462.6	SAMPLE_25
MN908947.3	23800	24000	663.01	SAMPLE_25
MN908947.3	24000	24200	2053.74	SAMPLE_25
MN908947.3	24200	24400	3230.7	SAMPLE_25
